3

7309,17-005764,2017-01-06T00:39:49Z,traffic,other,,,,,,,44.98132317,-93.2378487,2,Marcy Holmes
7313,17-005857,2017-01-06T01:36:56Z,traffic,other,,,,,,,44.98183,-93.24564,2,Marcy Holmes
7317,17-005951,2017-01-06T02:58:54Z,suspicious,other,,,,,,,44.97845913,-93.27733144,1,Downtown West
7321,17-005993,2017-01-06T03:29:20Z,suspicious,other,,,,,,,44.96986,-93.27933,1,Loring Park
7331,17-006107,2017-01-06T05:01:24Z,traffic,other,,,,,,,44.96662,-93.24725,1,Cedar Riverside
7333,17-006115,2017-01-06T05:06:36Z,suspicious,other,,,,,,,45.02756,-93.28808,4,Webber - Camden
7334,17-006116,2017-01-06T05:07:16Z,traffic,other,,,,,,,44.97021,-93.24725,1,Cedar Riverside
7335,17-006121,2017-01-06T05:13:01Z,suspicious,other,,,,,,,44.97338016,-93.24679042,1,Cedar Riverside
7351,17-006258,2017-01-06T07:51:31Z,traffic,other,,,,,,,44.94835,-93.2716,3,Central
7356,17-006285,2017-01-06T08:39:29Z,suspicious,other,,,,,,,44.970044,-93.21779198,2,Prospect Park - East River Road
7362,17-006314,2017-01-06T09:52:47Z,suspicious,other,,,,,,,44.95645994,-93.24596583,3,East Phillips
7363,17-006323,2017-01-06T10:42:29Z,suspicious,other,,,,,,,45.00524729,-93.25564479,2,Logan Park
7372,17-006446,2017-01-06T15:56:50Z,traffic,other,,,,,,,44.95914,-93.2473,3,East Phillips
7374,17-006457,2017-01-06T16:12:43Z,traffic,other,,,,,,,44.98783,-93.22693,2,Como
7378,17-006514,2017-01-06T17:18:11Z,traffic,other,,,,,,,44.99156,-93.21642,2,Como
7380,17-006536,2017-01-06T17:37:17Z,traffic,other,,,,,,,45.03702,-93.31153,4,Victory
7386,17-006582,2017-01-06T18:43:01Z,suspicious,other,,,,,,,44.97543284,-93.27342211,1,Downtown West
7391,17-006600,2017-01-06T19:08:02Z,suspicious,other,,,,,,,44.96458275,-93.26510944,3,Ventura Village
7393,17-006606,2017-01-06T19:22:40Z,traffic,other,,,,,,,44.96628,-93.26255,1,Elliot Park
7394,17-006623,2017-01-06T19:47:04Z,traffic,other,,,,,,,45.0070609,-93.312809240000007,4,Willard - Hay
7401,17-006666,2017-01-06T20:43:34Z,suspicious,other,,,,,,,45.03692,-93.29905,4,Webber - Camden
7405,17-006694,2017-01-06T20:58:50Z,traffic,other,,,,,,,44.97285,-93.26271,1,Elliot Park
7418,17-006852,2017-01-06T23:59:14Z,traffic,other,,,,,,,44.96897465,-93.2472583,1,Cedar Riverside
7421,17-006879,2017-01-07T00:22:11Z,traffic,other,,,,,,,44.98783,-93.22821,2,Como
7425,17-006924,2017-01-07T01:02:50Z,traffic,other,,,,,,,44.96886,-93.24407,1,Cedar Riverside
7428,17-006959,2017-01-07T01:33:52Z,traffic,other,,,,,,,44.9792772,-93.27150683,1,Downtown West
7429,17-006975,2017-01-07T01:44:20Z,suspicious,other,,,,,,,44.96811948,-93.2484969,1,Cedar Riverside
7437,17-007053,2017-01-07T02:56:43Z,traffic,other,,,,,,,44.95134737,-93.28133076,5,Whittier
7453,17-007204,2017-01-07T05:08:40Z,traffic,other,,,,,,,44.98271,-93.24132,2,Marcy Holmes
7456,17-007219,2017-01-07T05:20:29Z,suspicious,other,,,,,,,44.99916,-93.29564,4,Near - North
7464,17-007278,2017-01-07T06:07:52Z,traffic,other,,,,,,,44.94836,-93.28135,5,Whittier
7470,17-007329,2017-01-07T07:02:02Z,traffic,other,,,,,,,44.97365785,-93.22949361,2,University of Minnesota
7501,17-007548,2017-01-07T15:35:22Z,suspicious,other,,,,,,,44.92598278,-93.32908304,5,Linden Hills
7521,17-007806,2017-01-07T21:59:01Z,traffic,other,,,,,,,45.00026,-93.29564,4,Jordan
7522,17-007813,2017-01-07T22:12:58Z,traffic,other,,,,,,,45.014068,-93.25792583,2,Holland
7525,17-007854,2017-01-07T23:15:33Z,traffic,other,,,,,,,44.98964,-93.22694,2,Como
7533,17-007964,2017-01-08T00:44:13Z,traffic,other,,,,,,,44.9564296,-93.2812965,5,Whittier
7542,17-008015,2017-01-08T01:28:41Z,suspicious,other,,,,,,,44.99914804,-93.29181556,4,Near - North
7543,17-008024,2017-01-08T01:40:21Z,suspicious,other,,,,,,,44.9768075,-93.27643103,1,Downtown West
7573,17-008217,2017-01-08T04:11:47Z,traffic,other,,,,,,,44.96521905,-93.27719737,5,Steven's Square - Loring Heights
7575,17-008228,2017-01-08T04:15:28Z,traffic,other,,,,,,,44.9666,-93.23615,1,Cedar Riverside
7583,17-008292,2017-01-08T05:02:57Z,traffic,other,,,,,,,45.01678,-93.24556,2,Audubon Park
7606,17-008441,2017-01-08T07:21:16Z,traffic,other,,,,,,,44.97366129,-93.22790293,2,University of Minnesota
7611,17-008488,2017-01-08T08:07:49Z,suspicious,other,,,,,,,44.96091,-93.28801,5,Whittier
7612,17-008501,2017-01-08T08:21:03Z,suspicious,other,,,,,,,44.99421887,-93.25242625,2,St. Anthony East
7624,17-008555,2017-01-08T09:45:23Z,traffic,other,,,,,,,44.97501,-93.27707,1,Downtown West
7626,17-008562,2017-01-08T09:52:06Z,suspicious,other,,,,,,,45.01296,-93.28802,4,McKinley
7630,17-008584,2017-01-08T11:48:54Z,suspicious,other,,,,,,,44.94835,-93.26649,3,Phillips West
7636,17-008674,2017-01-08T16:46:57Z,suspicious,other,,,,,,,44.97543284,-93.27342211,1,Downtown West
7640,17-008708,2017-01-08T17:57:25Z,suspicious,other,,,,,,,44.97331404,-93.27156247,1,Downtown West
7641,17-008773,2017-01-08T19:54:22Z,suspicious,other,,,,,,,44.99913277,-93.28529706,4,Hawthorne
7644,17-008836,2017-01-08T21:36:51Z,suspicious,other,,,,,,,44.97094587,-93.21813126,2,Prospect Park - East River Road
7645,17-008838,2017-01-08T21:38:59Z,suspicious,other,,,,,,,44.970044,-93.21779198,2,Prospect Park - East River Road
7662,17-009084,2017-01-09T02:33:01Z,traffic,other,,,,,,,44.98436,-93.2455,2,Marcy Holmes
7675,17-009210,2017-01-09T03:52:39Z,traffic,other,,,,,,,44.96269,-93.27022,5,Steven's Square - Loring Heights
7676,17-009215,2017-01-09T03:55:23Z,suspicious,other,,,,,,,44.95282851,-93.27314723,5,Whittier
7678,17-009236,2017-01-09T04:12:18Z,traffic,other,,,,,,,44.97233,-93.21861,2,Prospect Park - East River Road
7679,17-009240,2017-01-09T04:15:50Z,traffic,other,,,,,,,44.96331898,-93.2689356,3,Ventura Village
7681,17-009249,2017-01-09T04:28:10Z,traffic,other,,,,,,,44.94836,-93.29828,5,ECCO
7683,17-009267,2017-01-09T04:38:38Z,suspicious,other,,,,,,,44.94835183,-93.26839478,3,Central
7687,17-009305,2017-01-09T05:06:40Z,traffic,other,,,,,,,44.95074395,-93.27878964,5,Whittier
7693,17-009346,2017-01-09T05:46:56Z,traffic,other,,,,,,,44.95282851,-93.27314723,5,Whittier
7694,17-009352,2017-01-09T05:54:32Z,suspicious,other,,,,,,,44.94835107,-93.26966558,3,Central
7701,17-009412,2017-01-09T07:24:55Z,suspicious,other,,,,,,,44.96091,-93.28801,5,Whittier
7703,17-009485,2017-01-09T09:00:00Z,suspicious,other,,,,,,,44.94474,-93.24994,3,Powderhorn Park
7737,17-009803,2017-01-09T18:35:05Z,suspicious,other,,,,,,,44.97563254,-93.27237593,1,Downtown West
7741,17-009832,2017-01-09T18:58:53Z,suspicious,other,,,,,,,44.98128,-93.27019,1,Downtown West
7743,17-009855,2017-01-09T19:27:54Z,suspicious,other,,,,,,,44.98698726,-93.30323229,4,Near - North
7759,17-010035,2017-01-09T22:49:06Z,suspicious,other,,,,,,,44.97718,-93.2759,1,Downtown West
7760,17-010054,2017-01-09T23:14:08Z,suspicious,other,,,,,,,44.94046922,-93.2638414,3,Central
7765,17-010179,2017-01-10T00:57:02Z,suspicious,other,,,,,,,44.99119224,-93.29819858,4,Near - North
7768,17-010299,2017-01-10T02:51:13Z,suspicious,other,,,,,,,44.96271,-93.29052,5,Lowry Hill East
7769,17-010298,2017-01-10T02:51:14Z,suspicious,other,,,,,,,44.94836708,-93.25314102,3,Midtown Phillips
7778,17-010422,2017-01-10T04:20:19Z,traffic,other,,,,,,,44.96963,-93.21184,2,Prospect Park - East River Road
7781,17-010444,2017-01-10T04:36:14Z,traffic,other,,,,,,,44.9816,-93.23853,2,Marcy Holmes
7793,17-010492,2017-01-10T05:18:01Z,suspicious,other,,,,,,,44.98812,-93.29819,4,Near - North
7794,17-010522,2017-01-10T05:45:16Z,traffic,other,,,,,,,44.94834,-93.27969,5,Whittier
7807,17-010703,2017-01-10T10:34:31Z,suspicious,other,,,,,,,44.94836613,-93.28745858,5,Lyndale
7808,17-010708,2017-01-10T10:50:42Z,suspicious,other,,,,,,,44.97231758,-93.27233484,1,Downtown West
7813,17-010736,2017-01-10T12:51:11Z,suspicious,other,,,,,,,45.02393,-93.28806,4,McKinley
7829,17-010950,2017-01-10T17:45:04Z,suspicious,other,,,,,,,44.97563254,-93.27237593,1,Downtown West
7837,17-010982,2017-01-10T18:05:28Z,suspicious,other,,,,,,,44.97543284,-93.27342211,1,Downtown West
7840,17-011009,2017-01-10T18:27:56Z,traffic,other,,,,,,,44.95914,-93.2473,3,East Phillips
7855,17-011081,2017-01-10T19:24:22Z,suspicious,other,,,,,,,44.98045,-93.27134,1,Downtown West
7858,17-011088,2017-01-10T19:29:20Z,suspicious,other,,,,,,,44.97845913,-93.27733144,1,Downtown West
7867,17-011161,2017-01-10T20:35:12Z,suspicious,other,,,,,,,44.9698153,-93.27713789,1,Loring Park
7869,17-011223,2017-01-10T21:40:41Z,suspicious,other,,,,,,,44.9474943,-93.2779272,5,Lyndale
7873,17-011276,2017-01-10T22:42:00Z,suspicious,other,,,,,,,45.02762,-93.29699,4,Webber - Camden
7891,17-011566,2017-01-11T03:00:17Z,traffic,other,,,,,,,44.94663,-93.27793,5,Lyndale
7893,17-011583,2017-01-11T03:11:24Z,traffic,other,,,,,,,44.95284966,-93.28679285,5,Whittier
7924,17-011907,2017-01-11T09:07:19Z,suspicious,other,,,,,,,44.94835,-93.26394,3,Central
7932,17-012023,2017-01-11T15:09:23Z,suspicious,other,,,,,,,44.96179858,-93.279596,5,Whittier
7934,17-012047,2017-01-11T15:51:28Z,suspicious,other,,,,,,,44.97833114,-93.27252943,1,Downtown West
7955,17-012271,2017-01-11T19:35:16Z,traffic,other,,,,,,,44.99914804,-93.29181556,4,Near - North
7964,17-012319,2017-01-11T20:19:03Z,traffic,other,,,,,,,45.00777,-93.2981,4,Jordan
7965,17-012326,2017-01-11T20:24:37Z,traffic,other,,,,,,,45.01144,-93.30823,4,Jordan
7968,17-012348,2017-01-11T20:41:16Z,traffic,other,,,,,,,45.0040393,-93.30847613,4,Willard - Hay
7969,17-012366,2017-01-11T20:56:15Z,suspicious,other,,,,,,,44.96716,-93.28799,1,Loring Park
7970,17-012377,2017-01-11T21:05:02Z,suspicious,other,,,,,,,44.97833114,-93.27252943,1,Downtown West
7973,17-012400,2017-01-11T21:21:25Z,traffic,other,,,,,,,44.9915029,-93.30508811,4,Willard - Hay
7974,17-012403,2017-01-11T21:23:25Z,suspicious,other,,,,,,,44.97563254,-93.27237593,1,Downtown West
7975,17-012405,2017-01-11T21:27:36Z,suspicious,other,,,,,,,44.97606037,-93.27488495,1,Downtown West
7976,17-012409,2017-01-11T21:30:51Z,suspicious,other,,,,,,,44.94834712,-93.28052287,5,Whittier
7979,17-012419,2017-01-11T21:41:46Z,traffic,other,,,,,,,44.9466,-93.29957,5,ECCO
7982,17-012439,2017-01-11T22:05:54Z,suspicious,other,,,,,,,44.97543284,-93.27342211,1,Downtown West
7985,17-012453,2017-01-11T22:17:31Z,traffic,other,,,,,,,44.98787,-93.22283,2,Como
7987,17-012462,2017-01-11T22:21:26Z,suspicious,other,,,,,,,44.97526008,-93.26992525,1,Downtown West
7992,17-012546,2017-01-11T23:37:18Z,suspicious,other,,,,,,,44.9572173,-93.24485196,3,East Phillips
7999,17-012615,2017-01-12T00:23:15Z,traffic,other,,,,,,,44.94916,-93.29446,5,Lowry Hill East
8013,17-012735,2017-01-12T01:55:30Z,suspicious,other,,,,,,,44.96515,-93.25543,3,Ventura Village
8021,17-012870,2017-01-12T03:35:19Z,suspicious,other,,,,,,,45.01144,-93.31079,4,Jordan
8022,17-012900,2017-01-12T03:51:47Z,suspicious,other,,,,,,,44.96332343,-93.2752899,5,Steven's Square - Loring Heights
8024,17-012921,2017-01-12T04:05:07Z,traffic,other,,,,,,,44.96919,-93.251,1,Cedar Riverside
8042,17-013054,2017-01-12T05:34:28Z,suspicious,other,,,,,,,44.9510054,-93.26772767,3,Phillips West
8045,17-013065,2017-01-12T05:41:51Z,suspicious,other,,,,,,,44.95827778,-93.27021355,5,Whittier
8051,17-013101,2017-01-12T06:06:48Z,traffic,other,,,,,,,44.96269289,-93.27465225,5,Whittier
8072,17-013375,2017-01-12T14:15:30Z,suspicious,other,,,,,,,44.96225658,-93.26255812,3,Ventura Village
8074,17-013399,2017-01-12T15:14:35Z,suspicious,other,,,,,,,44.97833114,-93.27252943,1,Downtown West
8084,17-013511,2017-01-12T17:36:48Z,suspicious,other,,,,,,,44.99915292,-93.29335076,4,Near - North
8093,17-013607,2017-01-12T18:54:40Z,suspicious,other,,,,,,,44.97606037,-93.27488495,1,Downtown West
8099,17-013709,2017-01-12T20:23:36Z,suspicious,other,,,,,,,44.96284,-93.25108,3,Ventura Village
8100,17-013713,2017-01-12T20:28:06Z,suspicious,other,,,,,,,44.97543284,-93.27342211,1,Downtown West
8113,17-013816,2017-01-12T21:51:16Z,traffic,other,,,,,,,44.9474742,-93.29829195,5,ECCO
8119,17-013855,2017-01-12T22:34:48Z,suspicious,other,,,,,,,44.99969389,-93.29105047,4,Hawthorne
8131,17-013925,2017-01-12T23:42:01Z,suspicious,other,,,,,,,44.9915,-93.30069,4,Near - North
8137,17-014045,2017-01-13T01:31:04Z,traffic,other,,,,,,,44.97135,-93.22288,2,Prospect Park - East River Road
8139,17-014060,2017-01-13T01:35:54Z,suspicious,other,,,,,,,44.93596,-93.22522,3,Howe
8140,17-014080,2017-01-13T01:44:39Z,traffic,other,,,,,,,44.98104,-93.23717,2,Marcy Holmes
8141,17-014102,2017-01-13T01:53:51Z,suspicious,other,,,,,,,44.9915,-93.30069,4,Near - North
8146,17-014115,2017-01-13T02:02:59Z,suspicious,other,,,,,,,45.01579673,-93.28649282,4,McKinley
8149,17-014158,2017-01-13T02:37:13Z,suspicious,other,,,,,,,44.9915,-93.30195,4,Near - North
8152,17-014182,2017-01-13T03:02:51Z,suspicious,other,,,,,,,44.99149757,-93.30007128,4,Near - North
8165,17-014270,2017-01-13T04:11:35Z,traffic,other,,,,,,,44.94134,-93.27792,5,Lyndale
8169,17-014292,2017-01-13T04:30:23Z,suspicious,other,,,,,,,44.89075118,-93.29144609,5,Windom
8183,17-014362,2017-01-13T05:31:22Z,suspicious,other,,,,,,,45.00512,-93.30569,4,Jordan
8187,17-014378,2017-01-13T05:43:47Z,suspicious,other,,,,,,,45.00512,-93.30569,4,Jordan
8190,17-014413,2017-01-13T06:22:57Z,traffic,other,,,,,,,45.01679,-93.30064,4,Folwell
8191,17-014437,2017-01-13T06:57:25Z,suspicious,other,,,,,,,44.96953,-93.23979,1,Cedar Riverside
8197,17-014457,2017-01-13T07:39:53Z,traffic,other,,,,,,,44.97966149,-93.23371273,2,University of Minnesota
8215,17-014551,2017-01-13T11:05:13Z,suspicious,other,,,,,,,45.00864826,-93.29431189,4,Hawthorne
8222,17-014614,2017-01-13T14:29:52Z,suspicious,other,,,,,,,44.97845913,-93.27733144,1,Downtown West
8223,17-014622,2017-01-13T14:42:10Z,suspicious,other,,,,,,,44.98084017,-93.299958,4,Harrison
8225,17-014628,2017-01-13T14:50:10Z,suspicious,other,,,,,,,44.97606037,-93.27488495,1,Downtown West
8236,17-014714,2017-01-13T16:50:52Z,traffic,other,,,,,,,45.0204397,-93.30508708,4,Folwell
8247,17-014742,2017-01-13T17:22:49Z,suspicious,other,,,,,,,45.00537597,-93.29258044,4,Hawthorne
8248,17-014744,2017-01-13T17:24:58Z,suspicious,other,,,,,,,44.96580889,-93.27781363,5,Steven's Square - Loring Heights
8264,17-014859,2017-01-13T19:00:27Z,suspicious,other,,,,,,,44.97526008,-93.26992525,1,Downtown West
8265,17-014892,2017-01-13T19:24:12Z,suspicious,other,,,,,,,44.97503415,-93.27972343,1,Downtown West
8272,17-014956,2017-01-13T20:17:40Z,suspicious,other,,,,,,,44.96806,-93.27782,1,Loring Park
8278,17-014984,2017-01-13T20:41:49Z,suspicious,other,,,,,,,44.97543284,-93.27342211,1,Downtown West
8280,17-014988,2017-01-13T20:45:20Z,suspicious,other,,,,,,,44.9724,-93.2741,1,Downtown West
8293,17-015058,2017-01-13T21:47:07Z,suspicious,other,,,,,,,44.94837153,-93.2413201,3,East Phillips
8297,17-015113,2017-01-13T22:42:09Z,suspicious,other,,,,,,,44.96272028,-93.25680354,3,Ventura Village
8298,17-015120,2017-01-13T22:48:42Z,suspicious,other,,,,,,,44.9746796,-93.27319195,1,Downtown West
8301,17-015208,2017-01-13T23:38:33Z,traffic,other,,,,,,,44.97245,-93.22309,2,Prospect Park - East River Road
8302,17-015219,2017-01-13T23:51:07Z,suspicious,other,,,,,,,45.04393,-93.30297,4,Shingle Creek
8311,17-015301,2017-01-14T00:55:39Z,suspicious,other,,,,,,,44.96269,-93.27402,5,Whittier
8312,17-015305,2017-01-14T00:57:12Z,suspicious,other,,,,,,,44.96271,-93.25819,3,Ventura Village
8314,17-015323,2017-01-14T01:09:43Z,traffic,other,,,,,,,44.98132317,-93.2378487,2,Marcy Holmes
8330,17-015411,2017-01-14T02:11:44Z,suspicious,other,,,,,,,45.00363907,-93.22883412,2,Northeast Park
8332,17-015422,2017-01-14T02:21:03Z,traffic,other,,,,,,,44.95194,-93.2779,5,Whittier
8334,17-015439,2017-01-14T02:29:30Z,suspicious,other,,,,,,,44.97251018,-93.27592472,1,Downtown West
8344,17-015493,2017-01-14T03:13:01Z,suspicious,other,,,,,,,44.96717526,-93.24725864,1,Cedar Riverside
8354,17-015555,2017-01-14T03:52:53Z,suspicious,other,,,,,,,44.9639669,-93.26383258,3,Ventura Village
8356,17-015577,2017-01-14T04:08:06Z,suspicious,other,,,,,,,44.94570081,-93.26390974,3,Central
8360,17-015599,2017-01-14T04:20:27Z,suspicious,other,,,,,,,44.98436,-93.2455,2,Marcy Holmes
8379,17-015700,2017-01-14T05:25:44Z,suspicious,other,,,,,,,45.01679,-93.30064,4,Folwell
8389,17-015738,2017-01-14T05:44:44Z,traffic,other,,,,,,,44.94835,-93.26522,3,Phillips West
8391,17-015742,2017-01-14T05:46:49Z,traffic,other,,,,,,,44.99916,-93.29717,4,Jordan
8393,17-015751,2017-01-14T05:50:48Z,traffic,other,,,,,,,44.94836293,-93.28873705,5,Lowry Hill East
8395,17-015762,2017-01-14T05:55:38Z,traffic,other,,,,,,,44.97764285,-93.22865271,2,University of Minnesota
